well,OD600,time_h,sample,type
G4,0.19783,7.730833333333334,br_11_b,bead
G4,0.18802,8.082222222222223,br_11_b,bead
G4,0.18308,8.43361111111111,br_11_b,bead
G4,0.17938,8.785,br_11_b,bead
G4,0.18459,9.136388888888888,br_11_b,bead
G4,0.18008,9.487777777777778,br_11_b,bead
G4,0.18534,9.839166666666667,br_11_b,bead
G4,0.18611,10.190555555555555,br_11_b,bead
G4,0.21142,10.541944444444445,br_11_b,bead
G4,0.21383,10.893333333333334,br_11_b,bead
G4,0.22241,11.24472222222222,br_11_b,bead
G4,0.22981,11.59611111111111,br_11_b,bead
G4,0.2267,11.9475,br_11_b,bead
G4,0.22617,12.298888888888888,br_11_b,bead
G4,0.22674,12.650555555555554,br_11_b,bead
G4,0.22256,13.001944444444444,br_11_b,bead
G4,0.21794,13.353333333333333,br_11_b,bead
G4,0.21475,13.704722222222221,br_11_b,bead
G4,0.21318,14.056111111111111,br_11_b,bead
G4,0.20904,14.4075,br_11_b,bead
G4,0.20646,14.758888888888889,br_11_b,bead
G4,0.20506,15.110277777777778,br_11_b,bead
G4,0.19816,15.461666666666668,br_11_b,bead
G4,0.19329,15.813055555555556,br_11_b,bead
G4,0.19168,16.164444444444445,br_11_b,bead
G4,0.18992,16.515833333333333,br_11_b,bead
G4,0.18783,16.86722222222222,br_11_b,bead
G4,0.18396,17.21861111111111,br_11_b,bead
G4,0.18357,17.57,br_11_b,bead
G4,0.18208,17.921388888888888,br_11_b,bead
G4,0.18424,18.272777777777776,br_11_b,bead
G4,0.17958,18.624166666666667,br_11_b,bead
G4,0.18211,18.975555555555555,br_11_b,bead
G4,0.18535,19.326944444444443,br_11_b,bead
G4,0.18706,19.678333333333335,br_11_b,bead
G4,0.18907,20.029722222222222,br_11_b,bead
G4,0.19179,20.38138888888889,br_11_b,bead
G4,0.19886,20.732777777777777,br_11_b,bead
G4,0.20476,21.084166666666665,br_11_b,bead
G4,0.21731,21.435555555555556,br_11_b,bead
G4,0.22621,21.786944444444444,br_11_b,bead
G4,0.24829,22.138333333333332,br_11_b,bead
G4,0.25056,22.489722222222223,br_11_b,bead
G4,0.23672,22.84111111111111,br_11_b,bead
H4,0.25181,0,br_11_c,bead
H4,0.2542,0.35138888888888886,br_11_c,bead
H4,0.26286,0.7027777777777777,br_11_c,bead
H4,0.26381,1.0541666666666667,br_11_c,bead
H4,0.25822,1.4055555555555554,br_11_c,bead
H4,0.26996,1.7569444444444444,br_11_c,bead
H4,0.26165,2.1083333333333334,br_11_c,bead
H4,0.26367,2.4597222222222226,br_11_c,bead
H4,0.26269,2.811111111111111,br_11_c,bead
H4,0.24052,3.1625,br_11_c,bead
H4,0.24606,3.513888888888889,br_11_c,bead
H4,0.2383,3.8652777777777776,br_11_c,bead
H4,0.25176,4.216944444444445,br_11_c,bead
H4,0.23469,4.568333333333333,br_11_c,bead
H4,0.21834,4.919722222222222,br_11_c,bead
H4,0.20781,5.271111111111111,br_11_c,bead
H4,0.23257,5.6225000000000005,br_11_c,bead
H4,0.20656,5.973888888888889,br_11_c,bead
H4,0.21161,6.325277777777777,br_11_c,bead
H4,0.21197,6.676666666666667,br_11_c,bead
H4,0.21821,7.0280555555555555,br_11_c,bead
H4,0.22411,7.379444444444444,br_11_c,bead
H4,0.23609,7.730833333333334,br_11_c,bead
H4,0.25832,8.082222222222223,br_11_c,bead
H4,0.26337,8.43361111111111,br_11_c,bead
H4,0.23542,8.785,br_11_c,bead
H4,0.28351,9.136388888888888,br_11_c,bead
H4,0.30684,9.487777777777778,br_11_c,bead
H4,0.31999,9.839166666666667,br_11_c,bead
H4,0.32584,10.190555555555555,br_11_c,bead
H4,0.33801,10.541944444444445,br_11_c,bead
H4,0.35868,10.893333333333334,br_11_c,bead
H4,0.38635,11.24472222222222,br_11_c,bead
H4,0.3938,11.59611111111111,br_11_c,bead
H4,0.40009,11.9475,br_11_c,bead
H4,0.39551,12.298888888888888,br_11_c,bead
H4,0.38656,12.650555555555554,br_11_c,bead
H4,0.37967,13.001944444444444,br_11_c,bead
H4,0.37646,13.353333333333333,br_11_c,bead
H4,0.37056,13.704722222222221,br_11_c,bead
H4,0.36451,14.056111111111111,br_11_c,bead
H4,0.3582,14.4075,br_11_c,bead
H4,0.35265,14.758888888888889,br_11_c,bead
H4,0.34386,15.110277777777778,br_11_c,bead
H4,0.34182,15.461666666666668,br_11_c,bead
H4,0.33924,15.813055555555556,br_11_c,bead
H4,0.34056,16.164444444444445,br_11_c,bead
H4,0.34372,16.515833333333333,br_11_c,bead
H4,0.34708,16.86722222222222,br_11_c,bead
H4,0.35323,17.21861111111111,br_11_c,bead
H4,0.36353,17.57,br_11_c,bead
H4,0.37154,17.921388888888888,br_11_c,bead
H4,0.38039,18.272777777777776,br_11_c,bead
H4,0.39012,18.624166666666667,br_11_c,bead
H4,0.4015,18.975555555555555,br_11_c,bead
H4,0.41209,19.326944444444443,br_11_c,bead
H4,0.41898,19.678333333333335,br_11_c,bead
H4,0.40464,20.029722222222222,br_11_c,bead
H4,0.39821,20.38138888888889,br_11_c,bead
H4,0.39734,20.732777777777777,br_11_c,bead
H4,0.38821,21.084166666666665,br_11_c,bead
H4,0.38087,21.435555555555556,br_11_c,bead
H4,0.37536,21.786944444444444,br_11_c,bead
H4,0.37003,22.138333333333332,br_11_c,bead
H4,0.36811,22.489722222222223,br_11_c,bead
H4,0.35087,22.84111111111111,br_11_c,bead
A5,0.26898,0,bb_f_21,bead
A5,0.28726,0.35138888888888886,bb_f_21,bead
A5,0.29557,0.7027777777777777,bb_f_21,bead
A5,0.30347,1.0541666666666667,bb_f_21,bead
A5,0.30971,1.4055555555555554,bb_f_21,bead
A5,0.3071,1.7569444444444444,bb_f_21,bead
A5,0.30423,2.1083333333333334,bb_f_21,bead
A5,0.30285,2.4597222222222226,bb_f_21,bead
A5,0.30125,2.811111111111111,bb_f_21,bead
A5,0.30292,3.1625,bb_f_21,bead
A5,0.29723,3.513888888888889,bb_f_21,bead
A5,0.29933,3.8652777777777776,bb_f_21,bead
A5,0.29714,4.216944444444445,bb_f_21,bead
A5,0.29736,4.568333333333333,bb_f_21,bead
A5,0.29163,4.919722222222222,bb_f_21,bead
A5,0.28594,5.271111111111111,bb_f_21,bead
A5,0.28194,5.6225000000000005,bb_f_21,bead
A5,0.28059,5.973888888888889,bb_f_21,bead
A5,0.27425,6.325277777777777,bb_f_21,bead
A5,0.27409,6.676666666666667,bb_f_21,bead
A5,0.27442,7.0280555555555555,bb_f_21,bead
A5,0.2741,7.379444444444444,bb_f_21,bead
A5,0.26148,7.730833333333334,bb_f_21,bead
A5,0.26437,8.082222222222223,bb_f_21,bead
A5,0.27022,8.43361111111111,bb_f_21,bead
A5,0.26816,8.785,bb_f_21,bead
A5,0.27227,9.136388888888888,bb_f_21,bead
A5,0.25653,9.487777777777778,bb_f_21,bead
A5,0.26093,9.839166666666667,bb_f_21,bead
A5,0.26101,10.190555555555555,bb_f_21,bead
A5,0.24984,10.541944444444445,bb_f_21,bead
A5,0.25701,10.893333333333334,bb_f_21,bead
A5,0.24895,11.24472222222222,bb_f_21,bead
A5,0.24365,11.59611111111111,bb_f_21,bead
A5,0.24243,11.9475,bb_f_21,bead
A5,0.24581,12.298888888888888,bb_f_21,bead
A5,0.23392,12.650555555555554,bb_f_21,bead
A5,0.23934,13.001944444444444,bb_f_21,bead
A5,0.2275,13.353333333333333,bb_f_21,bead
A5,0.22602,13.704722222222221,bb_f_21,bead
A5,0.22572,14.056111111111111,bb_f_21,bead
A5,0.22478,14.4075,bb_f_21,bead
A5,0.221,14.758888888888889,bb_f_21,bead
A5,0.21539,15.110277777777778,bb_f_21,bead
A5,0.21687,15.461666666666668,bb_f_21,bead
A5,0.20434,15.813055555555556,bb_f_21,bead
A5,0.19986,16.164444444444445,bb_f_21,bead
A5,0.17914,16.515833333333333,bb_f_21,bead
A5,0.17706,16.86722222222222,bb_f_21,bead
A5,0.17564,17.21861111111111,bb_f_21,bead
A5,0.17547,17.57,bb_f_21,bead
A5,0.17029,17.921388888888888,bb_f_21,bead
A5,0.16574,18.272777777777776,bb_f_21,bead
A5,0.17547,18.624166666666667,bb_f_21,bead
A5,0.17004,18.975555555555555,bb_f_21,bead
A5,0.17406,19.326944444444443,bb_f_21,bead
A5,0.18445,19.678333333333335,bb_f_21,bead
A5,0.19133,20.029722222222222,bb_f_21,bead
A5,0.21302,20.38138888888889,bb_f_21,bead
A5,0.22258,20.732777777777777,bb_f_21,bead
A5,0.2277,21.084166666666665,bb_f_21,bead
A5,0.23921,21.435555555555556,bb_f_21,bead
A5,0.25067,21.786944444444444,bb_f_21,bead
A5,0.25909,22.138333333333332,bb_f_21,bead
A5,0.25863,22.489722222222223,bb_f_21,bead
A5,0.24696,22.84111111111111,bb_f_21,bead
B5,0.14588,0,LB_1,free
B5,0.16407,0.35138888888888886,LB_1,free
B5,0.16731,0.7027777777777777,LB_1,free
B5,0.16883,1.0541666666666667,LB_1,free
B5,0.17179,1.4055555555555554,LB_1,free
B5,0.17263,1.7569444444444444,LB_1,free
B5,0.17446,2.1083333333333334,LB_1,free
B5,0.17491,2.4597222222222226,LB_1,free
B5,0.17627,2.811111111111111,LB_1,free
B5,0.17658,3.1625,LB_1,free
B5,0.17773,3.513888888888889,LB_1,free
B5,0.17816,3.8652777777777776,LB_1,free
B5,0.1771,4.216944444444445,LB_1,free
B5,0.17779,4.568333333333333,LB_1,free
B5,0.17696,4.919722222222222,LB_1,free
B5,0.17619,5.271111111111111,LB_1,free
B5,0.17516,5.6225000000000005,LB_1,free
B5,0.17488,5.973888888888889,LB_1,free
B5,0.17436,6.325277777777777,LB_1,free
B5,0.17347,6.676666666666667,LB_1,free
B5,0.17234,7.0280555555555555,LB_1,free
B5,0.17189,7.379444444444444,LB_1,free
B5,0.17075,7.730833333333334,LB_1,free
B5,0.16966,8.082222222222223,LB_1,free
B5,0.16806,8.43361111111111,LB_1,free
B5,0.16759,8.785,LB_1,free
B5,0.16705,9.136388888888888,LB_1,free
B5,0.16496,9.487777777777778,LB_1,free
B5,0.16311,9.839166666666667,LB_1,free
B5,0.16064,10.190555555555555,LB_1,free
B5,0.15961,10.541944444444445,LB_1,free
B5,0.15866,10.893333333333334,LB_1,free
B5,0.15779,11.24472222222222,LB_1,free
B5,0.15689,11.59611111111111,LB_1,free
B5,0.15518,11.9475,LB_1,free
B5,0.15475,12.298888888888888,LB_1,free
B5,0.15248,12.650555555555554,LB_1,free
B5,0.15238,13.001944444444444,LB_1,free
B5,0.15052,13.353333333333333,LB_1,free
B5,0.14894,13.704722222222221,LB_1,free
B5,0.14834,14.056111111111111,LB_1,free
B5,0.14733,14.4075,LB_1,free
B5,0.14587,14.758888888888889,LB_1,free
B5,0.14619,15.110277777777778,LB_1,free
B5,0.14444,15.461666666666668,LB_1,free
B5,0.14316,15.813055555555556,LB_1,free
B5,0.14155,16.164444444444445,LB_1,free
B5,0.13991,16.515833333333333,LB_1,free
B5,0.13919,16.86722222222222,LB_1,free
B5,0.13792,17.21861111111111,LB_1,free
B5,0.13646,17.57,LB_1,free
B5,0.13597,17.921388888888888,LB_1,free
B5,0.1349,18.272777777777776,LB_1,free
B5,0.13386,18.624166666666667,LB_1,free
B5,0.13315,18.975555555555555,LB_1,free
B5,0.13262,19.326944444444443,LB_1,free
B5,0.13123,19.678333333333335,LB_1,free
B5,0.13138,20.029722222222222,LB_1,free
B5,0.13096,20.38138888888889,LB_1,free
B5,0.13001,20.732777777777777,LB_1,free
B5,0.12931,21.084166666666665,LB_1,free
B5,0.12837,21.435555555555556,LB_1,free
B5,0.12718,21.786944444444444,LB_1,free
B5,0.12738,22.138333333333332,LB_1,free
B5,0.12564,22.489722222222223,LB_1,free
B5,0.12387,22.84111111111111,LB_1,free
C5,0.13349,0,ff_21_a,free
C5,0.16579,0.35138888888888886,ff_21_a,free
C5,0.17054,0.7027777777777777,ff_21_a,free
C5,0.17274,1.0541666666666667,ff_21_a,free
C5,0.17555,1.4055555555555554,ff_21_a,free
C5,0.17684,1.7569444444444444,ff_21_a,free
C5,0.17786,2.1083333333333334,ff_21_a,free
C5,0.17888,2.4597222222222226,ff_21_a,free
C5,0.17925,2.811111111111111,ff_21_a,free
C5,0.17976,3.1625,ff_21_a,free
C5,0.18053,3.513888888888889,ff_21_a,free
C5,0.18059,3.8652777777777776,ff_21_a,free
C5,0.18011,4.216944444444445,ff_21_a,free
C5,0.18061,4.568333333333333,ff_21_a,free
C5,0.18005,4.919722222222222,ff_21_a,free
C5,0.17955,5.271111111111111,ff_21_a,free
C5,0.17881,5.6225000000000005,ff_21_a,free
C5,0.17844,5.973888888888889,ff_21_a,free
C5,0.17785,6.325277777777777,ff_21_a,free
C5,0.17755,6.676666666666667,ff_21_a,free
C5,0.17674,7.0280555555555555,ff_21_a,free
C5,0.17644,7.379444444444444,ff_21_a,free
C5,0.17589,7.730833333333334,ff_21_a,free
C5,0.17498,8.082222222222223,ff_21_a,free
C5,0.17362,8.43361111111111,ff_21_a,free
C5,0.17282,8.785,ff_21_a,free
C5,0.17388,9.136388888888888,ff_21_a,free
C5,0.17141,9.487777777777778,ff_21_a,free
C5,0.17025,9.839166666666667,ff_21_a,free
C5,0.16811,10.190555555555555,ff_21_a,free
C5,0.16804,10.541944444444445,ff_21_a,free
C5,0.16758,10.893333333333334,ff_21_a,free
C5,0.1672,11.24472222222222,ff_21_a,free
C5,0.16725,11.59611111111111,ff_21_a,free
C5,0.16626,11.9475,ff_21_a,free
C5,0.1658,12.298888888888888,ff_21_a,free
C5,0.16514,12.650555555555554,ff_21_a,free
C5,0.16484,13.001944444444444,ff_21_a,free
C5,0.16301,13.353333333333333,ff_21_a,free
C5,0.16183,13.704722222222221,ff_21_a,free
C5,0.16236,14.056111111111111,ff_21_a,free
C5,0.16196,14.4075,ff_21_a,free
C5,0.16021,14.758888888888889,ff_21_a,free
C5,0.16135,15.110277777777778,ff_21_a,free
C5,0.16134,15.461666666666668,ff_21_a,free
C5,0.15987,15.813055555555556,ff_21_a,free
C5,0.16033,16.164444444444445,ff_21_a,free
C5,0.15737,16.515833333333333,ff_21_a,free
C5,0.15947,16.86722222222222,ff_21_a,free
C5,0.15763,17.21861111111111,ff_21_a,free
C5,0.15736,17.57,ff_21_a,free
C5,0.15801,17.921388888888888,ff_21_a,free
C5,0.15566,18.272777777777776,ff_21_a,free
C5,0.15477,18.624166666666667,ff_21_a,free
C5,0.15384,18.975555555555555,ff_21_a,free
C5,0.15274,19.326944444444443,ff_21_a,free
C5,0.151,19.678333333333335,ff_21_a,free
C5,0.15276,20.029722222222222,ff_21_a,free
C5,0.15004,20.38138888888889,ff_21_a,free
C5,0.15019,20.732777777777777,ff_21_a,free
C5,0.14654,21.084166666666665,ff_21_a,free
C5,0.14673,21.435555555555556,ff_21_a,free
C5,0.14442,21.786944444444444,ff_21_a,free
C5,0.14388,22.138333333333332,ff_21_a,free
C5,0.14088,22.489722222222223,ff_21_a,free
C5,0.13752,22.84111111111111,ff_21_a,free
D5,0.11665,0,ff_21_b,free
D5,0.14216,0.35138888888888886,ff_21_b,free
D5,0.14879,0.7027777777777777,ff_21_b,free
D5,0.15122,1.0541666666666667,ff_21_b,free
D5,0.15607,1.4055555555555554,ff_21_b,free
D5,0.15796,1.7569444444444444,ff_21_b,free
D5,0.15931,2.1083333333333334,ff_21_b,free
D5,0.16036,2.4597222222222226,ff_21_b,free
D5,0.16208,2.811111111111111,ff_21_b,free
D5,0.16199,3.1625,ff_21_b,free
D5,0.16473,3.513888888888889,ff_21_b,free
D5,0.16408,3.8652777777777776,ff_21_b,free
D5,0.16315,4.216944444444445,ff_21_b,free
D5,0.16439,4.568333333333333,ff_21_b,free
D5,0.16321,4.919722222222222,ff_21_b,free
D5,0.16229,5.271111111111111,ff_21_b,free
D5,0.16005,5.6225000000000005,ff_21_b,free
D5,0.16012,5.973888888888889,ff_21_b,free
D5,0.15866,6.325277777777777,ff_21_b,free
D5,0.15869,6.676666666666667,ff_21_b,free
D5,0.15771,7.0280555555555555,ff_21_b,free
D5,0.15746,7.379444444444444,ff_21_b,free
D5,0.15738,7.730833333333334,ff_21_b,free
D5,0.15761,8.082222222222223,ff_21_b,free
D5,0.15659,8.43361111111111,ff_21_b,free
D5,0.15661,8.785,ff_21_b,free
D5,0.15841,9.136388888888888,ff_21_b,free
D5,0.15633,9.487777777777778,ff_21_b,free
D5,0.15643,9.839166666666667,ff_21_b,free
D5,0.15477,10.190555555555555,ff_21_b,free
D5,0.15538,10.541944444444445,ff_21_b,free
D5,0.15554,10.893333333333334,ff_21_b,free
D5,0.15587,11.24472222222222,ff_21_b,free
D5,0.15539,11.59611111111111,ff_21_b,free
D5,0.15452,11.9475,ff_21_b,free
D5,0.15542,12.298888888888888,ff_21_b,free
D5,0.15466,12.650555555555554,ff_21_b,free
D5,0.15462,13.001944444444444,ff_21_b,free
D5,0.15432,13.353333333333333,ff_21_b,free
D5,0.15358,13.704722222222221,ff_21_b,free
D5,0.1534,14.056111111111111,ff_21_b,free
D5,0.15434,14.4075,ff_21_b,free
D5,0.15388,14.758888888888889,ff_21_b,free
D5,0.1544,15.110277777777778,ff_21_b,free
D5,0.15481,15.461666666666668,ff_21_b,free
D5,0.15428,15.813055555555556,ff_21_b,free
D5,0.15477,16.164444444444445,ff_21_b,free
D5,0.15433,16.515833333333333,ff_21_b,free
D5,0.15553,16.86722222222222,ff_21_b,free
D5,0.15477,17.21861111111111,ff_21_b,free
D5,0.15391,17.57,ff_21_b,free
D5,0.15344,17.921388888888888,ff_21_b,free
D5,0.15199,18.272777777777776,ff_21_b,free
D5,0.15111,18.624166666666667,ff_21_b,free
D5,0.15215,18.975555555555555,ff_21_b,free
D5,0.15139,19.326944444444443,ff_21_b,free
D5,0.15222,19.678333333333335,ff_21_b,free
D5,0.15107,20.029722222222222,ff_21_b,free
D5,0.15053,20.38138888888889,ff_21_b,free
D5,0.14947,20.732777777777777,ff_21_b,free
D5,0.14677,21.084166666666665,ff_21_b,free
D5,0.14543,21.435555555555556,ff_21_b,free
D5,0.14336,21.786944444444444,ff_21_b,free
D5,0.14244,22.138333333333332,ff_21_b,free
D5,0.13978,22.489722222222223,ff_21_b,free
D5,0.13724,22.84111111111111,ff_21_b,free
E5,0.15391,0,ff_21_c,free
E5,0.17637,0.35138888888888886,ff_21_c,free
E5,0.18203,0.7027777777777777,ff_21_c,free
E5,0.18582,1.0541666666666667,ff_21_c,free
E5,0.18852,1.4055555555555554,ff_21_c,free
E5,0.19076,1.7569444444444444,ff_21_c,free
E5,0.1905,2.1083333333333334,ff_21_c,free
E5,0.19188,2.4597222222222226,ff_21_c,free
E5,0.19144,2.811111111111111,ff_21_c,free
E5,0.19262,3.1625,ff_21_c,free
E5,0.1931,3.513888888888889,ff_21_c,free
E5,0.19198,3.8652777777777776,ff_21_c,free
E5,0.19099,4.216944444444445,ff_21_c,free
E5,0.19103,4.568333333333333,ff_21_c,free
E5,0.19056,4.919722222222222,ff_21_c,free
E5,0.19128,5.271111111111111,ff_21_c,free
E5,0.19024,5.6225000000000005,ff_21_c,free
E5,0.19178,5.973888888888889,ff_21_c,free
E5,0.19104,6.325277777777777,ff_21_c,free
E5,0.19111,6.676666666666667,ff_21_c,free
E5,0.19318,7.0280555555555555,ff_21_c,free
E5,0.19136,7.379444444444444,ff_21_c,free
E5,0.19352,7.730833333333334,ff_21_c,free
E5,0.19243,8.082222222222223,ff_21_c,free
E5,0.19491,8.43361111111111,ff_21_c,free
E5,0.19517,8.785,ff_21_c,free
E5,0.19443,9.136388888888888,ff_21_c,free
E5,0.19559000000000001,9.487777777777778,ff_21_c,free
E5,0.19593,9.839166666666667,ff_21_c,free
E5,0.19512,10.190555555555555,ff_21_c,free
E5,0.19631,10.541944444444445,ff_21_c,free
E5,0.19645,10.893333333333334,ff_21_c,free
E5,0.19727,11.24472222222222,ff_21_c,free
E5,0.19592,11.59611111111111,ff_21_c,free
E5,0.19669,11.9475,ff_21_c,free
E5,0.1963,12.298888888888888,ff_21_c,free
E5,0.19437,12.650555555555554,ff_21_c,free
E5,0.19623,13.001944444444444,ff_21_c,free
E5,0.1953,13.353333333333333,ff_21_c,free
E5,0.1947,13.704722222222221,ff_21_c,free
E5,0.19516,14.056111111111111,ff_21_c,free
E5,0.19545,14.4075,ff_21_c,free
E5,0.1936,14.758888888888889,ff_21_c,free
E5,0.19457,15.110277777777778,ff_21_c,free
E5,0.19563,15.461666666666668,ff_21_c,free
E5,0.19758,15.813055555555556,ff_21_c,free
E5,0.19499,16.164444444444445,ff_21_c,free
E5,0.19579,16.515833333333333,ff_21_c,free
E5,0.19353,16.86722222222222,ff_21_c,free
E5,0.19631,17.21861111111111,ff_21_c,free
E5,0.19725,17.57,ff_21_c,free
E5,0.19816,17.921388888888888,ff_21_c,free
E5,0.1992,18.272777777777776,ff_21_c,free
E5,0.19855,18.624166666666667,ff_21_c,free
E5,0.20183,18.975555555555555,ff_21_c,free
E5,0.20081,19.326944444444443,ff_21_c,free
E5,0.20256,19.678333333333335,ff_21_c,free
E5,0.20548,20.029722222222222,ff_21_c,free
E5,0.20596,20.38138888888889,ff_21_c,free
E5,0.2079,20.732777777777777,ff_21_c,free
E5,0.20779,21.084166666666665,ff_21_c,free
E5,0.21004,21.435555555555556,ff_21_c,free
E5,0.21009,21.786944444444444,ff_21_c,free
E5,0.21222,22.138333333333332,ff_21_c,free
E5,0.21219,22.489722222222223,ff_21_c,free
E5,0.21024,22.84111111111111,ff_21_c,free
F5,0.35231,0,bf_21_a,bead
F5,0.37035,0.35138888888888886,bf_21_a,bead
F5,0.37667,0.7027777777777777,bf_21_a,bead
F5,0.38617,1.0541666666666667,bf_21_a,bead
F5,0.38593,1.4055555555555554,bf_21_a,bead
F5,0.38835,1.7569444444444444,bf_21_a,bead
F5,0.38634,2.1083333333333334,bf_21_a,bead
F5,0.39206,2.4597222222222226,bf_21_a,bead
F5,0.39372,2.811111111111111,bf_21_a,bead
F5,0.39424,3.1625,bf_21_a,bead
F5,0.39592,3.513888888888889,bf_21_a,bead
F5,0.39883,3.8652777777777776,bf_21_a,bead
F5,0.40113,4.216944444444445,bf_21_a,bead
F5,0.3965,4.568333333333333,bf_21_a,bead
F5,0.4007,4.919722222222222,bf_21_a,bead
F5,0.39984,5.271111111111111,bf_21_a,bead
F5,0.40026,5.6225000000000005,bf_21_a,bead
F5,0.39461,5.973888888888889,bf_21_a,bead
F5,0.39742,6.325277777777777,bf_21_a,bead
F5,0.39167,6.676666666666667,bf_21_a,bead
F5,0.39263,7.0280555555555555,bf_21_a,bead
F5,0.39231,7.379444444444444,bf_21_a,bead
F5,0.37521,7.730833333333334,bf_21_a,bead
F5,0.37772,8.082222222222223,bf_21_a,bead
F5,0.37742,8.43361111111111,bf_21_a,bead
F5,0.37761,8.785,bf_21_a,bead
F5,0.3661,9.136388888888888,bf_21_a,bead
F5,0.36359,9.487777777777778,bf_21_a,bead
F5,0.36793,9.839166666666667,bf_21_a,bead
F5,0.36921,10.190555555555555,bf_21_a,bead
F5,0.37046,10.541944444444445,bf_21_a,bead
F5,0.37304,10.893333333333334,bf_21_a,bead
F5,0.36277,11.24472222222222,bf_21_a,bead
F5,0.36491,11.59611111111111,bf_21_a,bead
F5,0.36789,11.9475,bf_21_a,bead
F5,0.36336,12.298888888888888,bf_21_a,bead
F5,0.37123,12.650555555555554,bf_21_a,bead
F5,0.37586,13.001944444444444,bf_21_a,bead
F5,0.38586,13.353333333333333,bf_21_a,bead
F5,0.38314,13.704722222222221,bf_21_a,bead
F5,0.38522,14.056111111111111,bf_21_a,bead
F5,0.38546,14.4075,bf_21_a,bead
F5,0.37959,14.758888888888889,bf_21_a,bead
F5,0.37563,15.110277777777778,bf_21_a,bead
F5,0.36662,15.461666666666668,bf_21_a,bead
F5,0.36226,15.813055555555556,bf_21_a,bead
F5,0.37278,16.164444444444445,bf_21_a,bead
F5,0.36969,16.515833333333333,bf_21_a,bead
F5,0.3631,16.86722222222222,bf_21_a,bead
F5,0.36404,17.21861111111111,bf_21_a,bead
F5,0.35509,17.57,bf_21_a,bead
F5,0.35949,17.921388888888888,bf_21_a,bead
F5,0.34435,18.272777777777776,bf_21_a,bead
F5,0.32349,18.624166666666667,bf_21_a,bead
F5,0.32587,18.975555555555555,bf_21_a,bead
F5,0.32743,19.326944444444443,bf_21_a,bead
F5,0.33749,19.678333333333335,bf_21_a,bead
F5,0.33951,20.029722222222222,bf_21_a,bead
F5,0.34316,20.38138888888889,bf_21_a,bead
F5,0.33701,20.732777777777777,bf_21_a,bead
F5,0.34005,21.084166666666665,bf_21_a,bead
F5,0.34029,21.435555555555556,bf_21_a,bead
F5,0.34064,21.786944444444444,bf_21_a,bead
F5,0.34244,22.138333333333332,bf_21_a,bead
F5,0.34518,22.489722222222223,bf_21_a,bead
F5,0.34818,22.84111111111111,bf_21_a,bead
G5,0.31262,0,bf_21_b,bead
G5,0.34061,0.35138888888888886,bf_21_b,bead
G5,0.33334,0.7027777777777777,bf_21_b,bead
G5,0.34292,1.0541666666666667,bf_21_b,bead
G5,0.33031,1.4055555555555554,bf_21_b,bead
G5,0.32717,1.7569444444444444,bf_21_b,bead
G5,0.32703,2.1083333333333334,bf_21_b,bead
G5,0.32521,2.4597222222222226,bf_21_b,bead
G5,0.32479,2.811111111111111,bf_21_b,bead
G5,0.32008,3.1625,bf_21_b,bead
G5,0.32679,3.513888888888889,bf_21_b,bead
G5,0.3228,3.8652777777777776,bf_21_b,bead
G5,0.31931,4.216944444444445,bf_21_b,bead
G5,0.31598,4.568333333333333,bf_21_b,bead
G5,0.31506,4.919722222222222,bf_21_b,bead
G5,0.31406,5.271111111111111,bf_21_b,bead
G5,0.31463,5.6225000000000005,bf_21_b,bead
G5,0.31191,5.973888888888889,bf_21_b,bead
G5,0.31083,6.325277777777777,bf_21_b,bead
G5,0.312,6.676666666666667,bf_21_b,bead
G5,0.31182,7.0280555555555555,bf_21_b,bead
G5,0.30993,7.379444444444444,bf_21_b,bead
G5,0.31088,7.730833333333334,bf_21_b,bead
G5,0.31026,8.082222222222223,bf_21_b,bead
G5,0.31174,8.43361111111111,bf_21_b,bead
G5,0.30891,8.785,bf_21_b,bead
G5,0.31212,9.136388888888888,bf_21_b,bead
G5,0.31429,9.487777777777778,bf_21_b,bead
G5,0.31386,9.839166666666667,bf_21_b,bead
G5,0.31612,10.190555555555555,bf_21_b,bead
G5,0.30486,10.541944444444445,bf_21_b,bead
G5,0.30944,10.893333333333334,bf_21_b,bead
G5,0.30705,11.24472222222222,bf_21_b,bead
G5,0.30651,11.59611111111111,bf_21_b,bead
G5,0.30381,11.9475,bf_21_b,bead
G5,0.30662,12.298888888888888,bf_21_b,bead
G5,0.30278,12.650555555555554,bf_21_b,bead
G5,0.30316,13.001944444444444,bf_21_b,bead
G5,0.29942,13.353333333333333,bf_21_b,bead
G5,0.30588,13.704722222222221,bf_21_b,bead
G5,0.2994,14.056111111111111,bf_21_b,bead
G5,0.30444,14.4075,bf_21_b,bead
G5,0.30337,14.758888888888889,bf_21_b,bead
G5,0.2999,15.110277777777778,bf_21_b,bead
G5,0.30853,15.461666666666668,bf_21_b,bead
G5,0.28806,15.813055555555556,bf_21_b,bead
G5,0.29898,16.164444444444445,bf_21_b,bead
G5,0.29968,16.515833333333333,bf_21_b,bead
G5,0.30522,16.86722222222222,bf_21_b,bead
G5,0.28525,17.21861111111111,bf_21_b,bead
G5,0.28883,17.57,bf_21_b,bead
G5,0.28914,17.921388888888888,bf_21_b,bead
G5,0.27791,18.272777777777776,bf_21_b,bead
G5,0.28767,18.624166666666667,bf_21_b,bead
G5,0.29941,18.975555555555555,bf_21_b,bead
