"sample","Cq_raw","Cq_CPP","Cq_inder"
"A1",NA,31.9367922702115,31.9367922702115
"A2",NA,34.5749391152062,34.5749391152062
"A3",NA,2.68773119837242,2.68773119837242
"A4",NA,1.98569438710037,1.98569438710037
"A5",NA,1.60607008751711,1.60607008751711
"A6",NA,1.55261006666922,1.55261006666922
"A7",NA,1.17918638932825,1.17918638932825
"A8",NA,1.09467375545833,1.09467375545833
"A9",NA,36.117932920193,36.117932920193
"A10",NA,36.155235997586,36.155235997586
"A11",NA,1.14144254552618,1.14144254552618
"A12",NA,1.10899870814523,1.10899870814523
"B1",NA,36.585129745173,36.585129745173
"B2",NA,36.2923926289923,36.2923926289923
"B3",NA,36.418958295119,36.418958295119
"B4",NA,19.0765995165016,19.0765995165016
"B5",NA,19.5663325196734,19.5663325196734
"B6",NA,15.840940942119,15.840940942119
"B7",NA,1.15242122028107,1.15242122028107
"B8",NA,5.00488084468463,5.00488084468463
"B9",NA,1.39268708127099,1.39268708127099
"B10",NA,16.9984109101149,16.9984109101149
"B11",NA,1.39774817413583,1.39774817413583
"B12",NA,1.20782961279026,1.20782961279026
"C1",NA,37.1195734494201,37.1195734494201
"C2",NA,10.6585441491919,10.6585441491919
"C3",NA,35.9544191156419,35.9544191156419
"C4",NA,19.520651368238,19.520651368238
"C5",NA,19.6543904861061,19.6543904861061
"C6",NA,19.2939813845657,19.2939813845657
"C7",NA,21.2248385329368,21.2248385329368
"C8",NA,14.0982265050318,14.0982265050318
"C9",NA,10.9355695190436,10.9355695190436
"C10",NA,13.7160883719345,13.7160883719345
"C11",NA,2.08106195577418,2.08106195577418
"C12",NA,1.06266522862751,1.06266522862751
"D1",NA,14.4002725413518,14.4002725413518
"D2",NA,15.3372647669407,15.3372647669407
"D3",NA,14.9139353151028,14.9139353151028
"D4",NA,20.0213295871966,20.0213295871966
"D5",NA,36.1892936501657,36.1892936501657
"D6",NA,16.0176847634696,16.0176847634696
"D7",NA,2.44745641420976,2.44745641420976
"D8",NA,16.386562988182,16.386562988182
"D9",NA,1.3829823369844,1.3829823369844
"D10",NA,2.04038808234208,2.04038808234208
"D11",NA,1.67515868796498,1.67515868796498
"D12",NA,1.06291013060343,1.06291013060343
"E1",NA,17.8868289359526,17.8868289359526
"E2",NA,18.2903521165352,18.2903521165352
"E3",NA,18.2477886983291,18.2477886983291
"E4",NA,16.1909135454935,16.1909135454935
"E5",NA,11.9465760922973,11.9465760922973
"E6",NA,38.6328776310758,38.6328776310758
"E7",NA,18.2431617855935,18.2431617855935
"E8",NA,18.846250612102,18.846250612102
"E9",NA,18.6116751356823,18.6116751356823
"E10",NA,18.4164408438321,18.4164408438321
"E11",NA,1.47172031152888,1.47172031152888
"E12",NA,1.08860013248925,1.08860013248925
"F1",NA,20.1692046252033,20.1692046252033
"F2",NA,21.7213153825516,21.7213153825516
"F3",NA,21.2192452793101,21.2192452793101
"F4",NA,37.0002090089849,37.0002090089849
"F5",NA,24.4326290431083,24.4326290431083
"F6",NA,13.7555530507544,13.7555530507544
"F7",NA,18.0752745231383,18.0752745231383
"F8",NA,18.1428598352049,18.1428598352049
"F9",NA,18.5800726897186,18.5800726897186
"F10",NA,1.73670745559799,1.73670745559799
"F11",NA,17.5859330733639,17.5859330733639
"F12",NA,1.16934772492847,1.16934772492847
"G1",NA,22.8424783902099,22.8424783902099
"G2",NA,24.4510554372797,24.4510554372797
"G3",NA,25.0483988977033,25.0483988977033
"G4",NA,1.66709519743585,1.66709519743585
"G5",NA,1.35419101553854,1.35419101553854
"G6",NA,1.88500690165461,1.88500690165461
"G7",NA,19.0030144128373,19.0030144128373
"G8",NA,18.8302435402912,18.8302435402912
"G9",NA,18.7179512747172,18.7179512747172
"G10",NA,1.44637129769443,1.44637129769443
"G11",NA,1.99656905523922,1.99656905523922
"G12",NA,35.9567871186766,35.9567871186766
"H1",NA,1.14060239900745,1.14060239900745
"H2",NA,35.5891754625551,35.5891754625551
"H3",NA,36.0720644755644,36.0720644755644
"H4",NA,1.29788933655999,1.29788933655999
"H5",NA,36.1555609456913,36.1555609456913
"H6",NA,36.0305450566456,36.0305450566456
"H7",NA,1.2337051402904,1.2337051402904
"H8",NA,36.136295924067,36.136295924067
"H9",NA,1.21812300776913,1.21812300776913
"H10",NA,1.33132086162551,1.33132086162551
"H11",NA,1.16177909613607,1.16177909613607
"H12",NA,1.15322957648829,1.15322957648829
