"sample","Cq_raw","Cq_CPP","Cq_inder"
"A1",NA,13.335861625779,13.335861625779
"A2",NA,13.4466034248603,13.4466034248603
"A3",NA,13.4799313063941,13.4799313063941
"A4",NA,1.18990107136628,1.18990107136628
"A5",NA,1.06655429291222,1.06655429291222
"A6",NA,1.23524785492981,1.23524785492981
"A7",NA,1.19472149583042,1.19472149583042
"A8",NA,1.21879236746551,1.21879236746551
"A9",NA,1.12922274865356,1.12922274865356
"A10",NA,2.09148327957324,2.09148327957324
"A11",NA,2.81973293803475,2.81973293803475
"A12",NA,1.56388631289897,1.56388631289897
"B1",NA,17.679601619449,17.679601619449
"B2",NA,18.0285913826108,18.0285913826108
"B3",NA,18.496727568419,18.496727568419
"B4",NA,8.34369516034291,8.34369516034291
"B5",NA,16.3993512253091,16.3993512253091
"B6",NA,15.4676557420573,15.4676557420573
"B7",NA,21.7345564615101,21.7345564615101
"B8",NA,21.6013469536987,21.6013469536987
"B9",NA,20.9927544770196,20.9927544770196
"B10",NA,21.9864873676851,21.9864873676851
"B11",NA,22.0070919751829,22.0070919751829
"B12",NA,2.13075067151476,2.13075067151476
"C1",NA,20.7954893682452,20.7954893682452
"C2",NA,24.1391218799331,24.1391218799331
"C3",NA,24.8469060341472,24.8469060341472
"C4",NA,20.8338767312901,20.8338767312901
"C5",NA,13.9019234097105,13.9019234097105
"C6",NA,10.1640006148071,10.1640006148071
"C7",NA,22.8495435553956,22.8495435553956
"C8",NA,22.7487552183025,22.7487552183025
"C9",NA,22.6093503915391,22.6093503915391
"C10",NA,6.71776714883555,6.71776714883555
"C11",NA,9.52262648074938,9.52262648074938
"C12",NA,1.00656471678323,1.00656471678323
"D1",NA,23.5726803395238,23.5726803395238
"D2",NA,25.954057967694,25.954057967694
"D3",NA,25.6320824126321,25.6320824126321
"D4",NA,25.2912271973069,25.2912271973069
"D5",NA,22.6227988537672,22.6227988537672
"D6",NA,25.1989758610064,25.1989758610064
"D7",NA,20.9207172798098,20.9207172798098
"D8",NA,21.0168004406045,21.0168004406045
"D9",NA,21.2761288151318,21.2761288151318
"D10",NA,13.878644532809,13.878644532809
"D11",NA,3.28213923716879,3.28213923716879
"D12",NA,1.07953964046916,1.07953964046916
"E1",NA,4.00812516891709,4.00812516891709
"E2",NA,27.728147660153,27.728147660153
"E3",NA,28.8367659121254,28.8367659121254
"E4",NA,22.1595926762241,22.1595926762241
"E5",NA,21.0010323064327,21.0010323064327
"E6",NA,21.4176395134831,21.4176395134831
"E7",NA,10.4371026230467,10.4371026230467
"E8",NA,9.80179830850246,9.80179830850246
"E9",NA,NA,NA
"E10",NA,14.7030400554673,14.7030400554673
"E11",NA,1.64412744804326,1.64412744804326
"E12",NA,35.3977639705258,35.3977639705258
"F1",NA,1.53202502627775,1.53202502627775
"F2",NA,15.0830690878438,15.0830690878438
"F3",NA,28.0723950384018,28.0723950384018
"F4",NA,24.2775978115629,24.2775978115629
"F5",NA,24.1531357596261,24.1531357596261
"F6",NA,24.5602074355487,24.5602074355487
"F7",NA,16.5822953245753,16.5822953245753
"F8",NA,12.1593876946743,12.1593876946743
"F9",NA,11.8297454379234,11.8297454379234
"F10",NA,22.6522656481732,22.6522656481732
"F11",NA,23.1787237873442,23.1787237873442
"F12",NA,9.65404772950783,9.65404772950783
"G1",NA,1.46307302645856,1.46307302645856
"G2",NA,16.0483028860091,16.0483028860091
"G3",NA,1.65062562072106,1.65062562072106
"G4",NA,1.69717907058992,1.69717907058992
"G5",NA,16.7458702163823,16.7458702163823
"G6",NA,2.67514742068541,2.67514742068541
"G7",NA,2.03518014551762,2.03518014551762
"G8",NA,13.2580168394842,13.2580168394842
"G9",NA,14.8972649955473,14.8972649955473
"G10",NA,22.1585795173718,22.1585795173718
"G11",NA,22.7744160737957,22.7744160737957
"G12",NA,2.09735908731701,2.09735908731701
"H1",NA,1.14609718726644,1.14609718726644
"H2",NA,35.6840836494288,35.6840836494288
"H3",NA,1.14225670969951,1.14225670969951
"H4",NA,1.03783930292133,1.03783930292133
"H5",NA,1.15717592002472,1.15717592002472
"H6",NA,1.0526671071895,1.0526671071895
"H7",NA,2.79507153200569,2.79507153200569
"H8",NA,2.87739028823968,2.87739028823968
"H9",NA,3.06638236600748,3.06638236600748
"H10",NA,3.02601089807147,3.02601089807147
"H11",NA,12.2479097011178,12.2479097011178
"H12",NA,1.80459021477991,1.80459021477991
