"sample","Cq_raw","Cq_CPP","Cq_inder"
"A1",NA,14.7672875845558,14.7672875845558
"A2",NA,14.6378777463655,14.6378777463655
"A3",NA,14.8653820543993,14.8653820543993
"A4",NA,14.6105869697165,14.6105869697165
"A5",NA,14.9331950809126,14.9331950809126
"A6",NA,14.8380678932008,14.8380678932008
"A7",NA,14.5036425791742,14.5036425791742
"A8",NA,13.8868348305155,13.8868348305155
"A9",NA,8.21797038425531,8.21797038425531
"A10",NA,2.19440114261679,2.19440114261679
"A11",NA,2.06614076360878,2.06614076360878
"A12",NA,1.3577752129826,1.3577752129826
"B1",NA,18.9799556224492,18.9799556224492
"B2",NA,18.9373628577213,18.9373628577213
"B3",NA,18.8854645648993,18.8854645648993
"B4",NA,14.5558798450188,14.5558798450188
"B5",NA,14.6049928489205,14.6049928489205
"B6",NA,14.9626846570321,14.9626846570321
"B7",NA,14.8537612173118,14.8537612173118
"B8",NA,14.3840601375588,14.3840601375588
"B9",NA,13.2178366158592,13.2178366158592
"B10",NA,19.8538825834434,19.8538825834434
"B11",NA,16.526123478485,16.526123478485
"B12",NA,1.74359654237777,1.74359654237777
"C1",NA,22.9519433397552,22.9519433397552
"C2",NA,24.4350558434729,24.4350558434729
"C3",NA,24.2828798803034,24.2828798803034
"C4",NA,14.708255519446,14.708255519446
"C5",NA,14.9409960166144,14.9409960166144
"C6",NA,14.5848017832831,14.5848017832831
"C7",NA,13.4774310124588,13.4774310124588
"C8",NA,14.6609841290737,14.6609841290737
"C9",NA,14.8195427391737,14.8195427391737
"C10",NA,1.78450272839061,1.78450272839061
"C11",NA,35.7738455031113,35.7738455031113
"C12",NA,36.2371467381765,36.2371467381765
"D1",NA,28.1197699798929,28.1197699798929
"D2",NA,28.3743654693176,28.3743654693176
"D3",NA,27.9901583592588,27.9901583592588
"D4",NA,15.854509349625,15.854509349625
"D5",NA,16.0904302755434,16.0904302755434
"D6",NA,15.2774665452519,15.2774665452519
"D7",NA,13.6805260989181,13.6805260989181
"D8",NA,6.23038918919749,6.23038918919749
"D9",NA,13.7799305343987,13.7799305343987
"D10",NA,18.6494392445074,18.6494392445074
"D11",NA,11.2993137220652,11.2993137220652
"D12",NA,22.5195072469061,22.5195072469061
"E1",NA,30.7054786322661,30.7054786322661
"E2",NA,30.9747905065813,30.9747905065813
"E3",NA,32.1161204842794,32.1161204842794
"E4",NA,15.0792243441333,15.0792243441333
"E5",NA,13.4999027164886,13.4999027164886
"E6",NA,15.1551677509388,15.1551677509388
"E7",NA,19.0727966235319,19.0727966235319
"E8",NA,21.9519718287796,21.9519718287796
"E9",NA,2.43763255277364,2.43763255277364
"E10",NA,21.7697133768636,21.7697133768636
"E11",NA,18.2345876306181,18.2345876306181
"E12",NA,19.0712842164592,19.0712842164592
"F1",NA,30.9126893422369,30.9126893422369
"F2",NA,31.9700247965909,31.9700247965909
"F3",NA,18.0381090959845,18.0381090959845
"F4",NA,13.4331555999071,13.4331555999071
"F5",NA,13.6900975639383,13.6900975639383
"F6",NA,15.4838911062734,15.4838911062734
"F7",NA,3.93819151704875,3.93819151704875
"F8",NA,18.5541406339521,18.5541406339521
"F9",NA,16.8498344050288,16.8498344050288
"F10",NA,2.0399901694535,2.0399901694535
"F11",NA,14.0543350809889,14.0543350809889
"F12",NA,14.2479765342072,14.2479765342072
"G1",NA,8.64025708979374,8.64025708979374
"G2",NA,15.6734576283597,15.6734576283597
"G3",NA,36.2945205129347,36.2945205129347
"G4",NA,14.5872033352999,14.5872033352999
"G5",NA,13.8657939609707,13.8657939609707
"G6",NA,15.684479766845,15.684479766845
"G7",NA,15.2928641450793,15.2928641450793
"G8",NA,16.1904352284455,16.1904352284455
"G9",NA,21.0133565144825,21.0133565144825
"G10",NA,11.9314901903996,11.9314901903996
"G11",NA,22.5641887662404,22.5641887662404
"G12",NA,1.40524481354078,1.40524481354078
"H1",NA,3.34269891496212,3.34269891496212
"H2",NA,2.05815842316994,2.05815842316994
"H3",NA,2.42128142861831,2.42128142861831
"H4",NA,13.4770951976318,13.4770951976318
"H5",NA,15.0437772431513,15.0437772431513
"H6",NA,13.7350240405778,13.7350240405778
"H7",NA,2.44380754124047,2.44380754124047
"H8",NA,20.1360334057414,20.1360334057414
"H9",NA,5.19849454814809,5.19849454814809
"H10",NA,24.1524141670882,24.1524141670882
"H11",NA,1.02658452089118,1.02658452089118
"H12",NA,36.2025891316298,36.2025891316298
