"sample","Cq_raw","Cq_CPP","Cq_inder"
"A1",NA,2.34094997301522,2.34094997301522
"A2",NA,2.86309662617141,2.86309662617141
"A3",NA,3.08057615285685,3.08057615285685
"A4",NA,17.5298160278683,17.5298160278683
"A5",NA,19.1997281168492,19.1997281168492
"A6",NA,17.9764919828308,17.9764919828308
"A7",NA,14.43926564364,14.43926564364
"A8",NA,6.75457670171022,6.75457670171022
"A9",NA,13.3882668290928,13.3882668290928
"A10",NA,1.33194224345982,1.33194224345982
"A11",NA,1.25644814981694,1.25644814981694
"A12",NA,36.275375862522,36.275375862522
"B1",NA,36.3635922401727,36.3635922401727
"B2",NA,36.2896737936323,36.2896737936323
"B3",NA,36.0394976921463,36.0394976921463
"B4",NA,19.5596699023695,19.5596699023695
"B5",NA,19.3972020793349,19.3972020793349
"B6",NA,19.872282849735,19.872282849735
"B7",NA,18.0685267100621,18.0685267100621
"B8",NA,18.3265381797609,18.3265381797609
"B9",NA,17.8912637943863,17.8912637943863
"B10",NA,36.0521090443381,36.0521090443381
"B11",NA,36.0958541961539,36.0958541961539
"B12",NA,1.22151331490014,1.22151331490014
"C1",NA,36.0357962521295,36.0357962521295
"C2",NA,12.2357473538229,12.2357473538229
"C3",NA,35.9901507162338,35.9901507162338
"C4",NA,18.4903269727846,18.4903269727846
"C5",NA,18.6765174660458,18.6765174660458
"C6",NA,19.0306035017403,19.0306035017403
"C7",NA,16.8986059196667,16.8986059196667
"C8",NA,18.8282355493858,18.8282355493858
"C9",NA,18.0470602063817,18.0470602063817
"C10",NA,1.34586041379361,1.34586041379361
"C11",NA,1.68731451974647,1.68731451974647
"C12",NA,1.33224275787245,1.33224275787245
"D1",NA,17.4382505839991,17.4382505839991
"D2",NA,17.292034597854,17.292034597854
"D3",NA,15.9801937609177,15.9801937609177
"D4",NA,20.0249600222416,20.0249600222416
"D5",NA,19.8361236978229,19.8361236978229
"D6",NA,19.8705138421707,19.8705138421707
"D7",NA,17.6404254448046,17.6404254448046
"D8",NA,17.905819170532,17.905819170532
"D9",NA,17.7378589722602,17.7378589722602
"D10",NA,1.4053894760486,1.4053894760486
"D11",NA,1.58437818871025,1.58437818871025
"D12",NA,35.4049201798361,35.4049201798361
"E1",NA,18.1953622938061,18.1953622938061
"E2",NA,18.2699396513408,18.2699396513408
"E3",NA,18.6143606078534,18.6143606078534
"E4",NA,7.35299869584433,7.35299869584433
"E5",NA,15.3861083200636,15.3861083200636
"E6",NA,12.4147403196805,12.4147403196805
"E7",NA,18.270976545569,18.270976545569
"E8",NA,9.78379822325111,9.78379822325111
"E9",NA,18.1982566793337,18.1982566793337
"E10",NA,1.32097775597914,1.32097775597914
"E11",NA,1.32095278439015,1.32095278439015
"E12",NA,1.25446972348841,1.25446972348841
"F1",NA,23.9910416594107,23.9910416594107
"F2",NA,23.5308597772457,23.5308597772457
"F3",NA,17.2663147384164,17.2663147384164
"F4",NA,18.4549063985924,18.4549063985924
"F5",NA,18.9981689560415,18.9981689560415
"F6",NA,19.0259521072676,19.0259521072676
"F7",NA,18.0691236947633,18.0691236947633
"F8",NA,18.6227461112489,18.6227461112489
"F9",NA,18.3764082660301,18.3764082660301
"F10",NA,15.3844306838457,15.3844306838457
"F11",NA,2.33779659929338,2.33779659929338
"F12",NA,1.62553361134263,1.62553361134263
"G1",NA,23.8146776502732,23.8146776502732
"G2",NA,23.4660489264098,23.4660489264098
"G3",NA,21.5556146004387,21.5556146004387
"G4",NA,6.47400470451883,6.47400470451883
"G5",NA,4.08048534036317,4.08048534036317
"G6",NA,19.3226328228713,19.3226328228713
"G7",NA,18.0484467788662,18.0484467788662
"G8",NA,18.1952272857947,18.1952272857947
"G9",NA,6.16085682245689,6.16085682245689
"G10",NA,2.76054998962064,2.76054998962064
"G11",NA,1.86039307719955,1.86039307719955
"G12",NA,3.74657808790906,3.74657808790906
"H1",NA,1.36269179959357,1.36269179959357
"H2",NA,1.21310776833565,1.21310776833565
"H3",NA,24.3580876596318,24.3580876596318
"H4",NA,5.41055406177444,5.41055406177444
"H5",NA,18.4508184232907,18.4508184232907
"H6",NA,7.54129956452039,7.54129956452039
"H7",NA,36.041807863631,36.041807863631
"H8",NA,1.41416619448426,1.41416619448426
"H9",NA,28.8300097383564,28.8300097383564
"H10",NA,1.66620130379766,1.66620130379766
"H11",NA,3.2634871429437,3.2634871429437
"H12",NA,1.43325933862115,1.43325933862115
