"SampleID"	"Pediococcus"	"Oribacterium"	"Erysipelotrichaceae_incertae_sedis"	"Clostridium.sensu.stricto"	"Haliscomenobacter"	"Oleibacter"	"Halomonas"	"Salinimonas"	"Enterorhabdus"	"Oxalobacter"	"Ochrobactrum"	"Allobaculum"	"Arcanobacterium"	"Herbaspirillum"	"Parvimonas"	"Sphingomonas"	"Succinivibrio"	"Cryptobacterium"	"Oscillibacter"	"Providencia"	"Dialister"	"Thalassomonas"	"Bacteriovorax"	"Hallella"	"Parasutterella"	"Paracoccus"	"Plesiomonas"	"Eubacterium"	"Tepidimonas"	"Lactonifactor"	"Butyricicoccus"	"Arsenicicoccus"	"Meiothermus"	"Polaribacter"	"Allomonas"	"Variovorax"	"Subdoligranulum"	"Veillonella"	"Lactococcus"	"Paraprevotella"	"Akkermansia"	"Phascolarctobacterium"	"Sporobacter"	"Aggregatibacter"	"Gordonibacter"	"Leptotrichia"	"Candidatus.Pelagibacter"	"Geobacillus"	"Collinsella"	"Shewanella"	"Mobiluncus"	"Rikenella"	"Blastopirellula"	"Alishewanella"	"Aliivibrio"	"Oceanobacter"	"Vagococcus"	"Roseburia"	"Methanobrevibacter"	"Sarcina"	"Buttiauxella"	"Prevotella"	"Luteolibacter"	"Faecalibacterium"	"Pseudoalteromonas"	"Gaetbulibacter"	"Aerococcus"	"Proteus"	"Altererythrobacter"	"Neptunomonas"	"Formosa"	"Cerasicoccus"	"Anaerofustis"	"Aestuariibacter"	"Ruminococcus"	"Ralstonia"	"Parascardovia"	"Flavonifractor"	"Enterococcus"	"Acetitomaculum"	"Marinomonas"	"Anaerostipes"	"Finegoldia"	"Kocuria"	"Oligella"	"Robinsoniella"	"Cellulosilyticum"	"Methylobacterium"	"Pseudoramibacter"	"Neisseria"	"Comamonas"	"Isobaculum"	"Dorea"	"Anaerococcus"	"Lewinella"	"Marvinbryantia"	"Tatumella"	"Blautia"	"Vampirovibrio"	"Alloprevotella"	"Desulfopila"	"Desulfovibrio"	"Parabacteroides"	"Rubritalea"	"Gardnerella"	"Endozoicomonas"	"Acidovorax"	"Mesoflavibacter"	"Bacteroides"	"Psychrobacter"	"Alcanivorax"	"Olsenella"	"Parachlamydia"	"Basfia"	"Fangia"	"Serratia"	"Oceanicola"	"Vibrio"	"Acinetobacter"	"Clavibacter"	"Marinimicrobia_genera_incertae_sedis"	"Ponticaulis"	"Mannheimia"	"Marinobacterium"	"Anaeroglobus"	"Methylophaga"	"Coprobacillus"	"Martelella"	"Pseudomonas"	"Umboniibacter"	"Clostridium.XI"	"Pantoea"	"Alistipes"	"Limnobacter"	"Flammeovirga"	"Pyramidobacter"	"Haliea"	"Holdemania"	"Stenotrophomonas"	"Cryptomonadaceae"	"Thiohalomonas"	"Pseudobutyrivibrio"	"Acetivibrio"	"Dolosigranulum"	"Morganella"	"Massilia"	"Shimwellia"	"Granulicatella"	"Kordia"	"Corallibacter"	"Eggerthella"	"Owenweeksia"	"Roseovarius"	"Salmonella"	"Psychrosphaera"	"GpIIa"	"Clostridium.XIX"	"Oceanospirillum"	"Helicobacter"	"Alloscardovia"	"Enterobacter"	"Pasteurella"	"Naxibacter"	"Paenibacillus"	"Johnsonella"	"Anaerosporobacter"	"Odoribacter"	"Cellulosimicrobium"	"Shuttleworthia"	"Clostridium.IV"	"Paralactobacillus"	"Lachnoanaerobaculum"	"Mitsuokella"	"Fusobacterium"	"Papillibacter"	"Devosia"	"Acanthopleuribacter"	"Hydrotalea"	"Mesonia"	"Colwellia"	"Cronobacter"	"Mycoplasma"	"Streptococcus"	"Paraeggerthella"	"Novispirillum"	"Butyricimonas"	"Gallibacterium"	"Enterovibrio"	"Marivita"	"Eikenella"	"Aquimarina"	"Pedobacter"	"Corynebacterium"	"Novosphingobium"	"Litoreibacter"	"Cloacibacterium"	"Anaerotruncus"	"Bulleidia"	"Kosakonia"	"Pseudoflavonifractor"	"Mucispirillum"	"Tannerella"	"Loktanella"	"Chryseobacterium"	"Peptostreptococcus"	"Scardovia"	"Rhodospirillum"	"Methanosphaera"	"Allisonella"	"Thalassobius"	"Peptoniphilus"	"Kordiimonas"	"Clostridium.XlVa"	"Clostridium.XlVb"	"Bacillariophyta"	"Macrococcus"	"Streptophyta"	"Bergeriella"	"Lonsdalea"	"Sporacetigenium"	"Synergistes"	"Roseivirga"	"Thioprofundum"	"Actinobacillus"	"Alteromonas"	"Atopobium"	"Shimia"	"Nitrosopumilus"	"Kandleria"	"Brevibacterium"	"Solobacterium"	"Thauera"	"Maricurvus"	"Peptococcus"	"Rhodopseudomonas"	"Anaerosinus"	"Cedecea"	"Ureaplasma"	"Francisella"	"Winogradskyella"	"Citrobacter"	"Eggerthia"	"Moryella"	"Phocaeicola"	"Clostridium.XVIII"	"Cohaesibacter"	"Psychroserpens"	"Aureispira"	"Acetanaerobacterium"	"Chlorophyta"	"Dietzia"	"SR1_genera_incertae_sedis"	"Phaeobacter"	"Gemella"	"Lucibacterium"	"Catenibacterium"	"Sutterella"	"Laribacter"	"Moritella"	"Centipeda"	"Aeromonas"	"Lactobacillus"	"Enhydrobacter"	"Salinibacter"	"Parasporobacterium"	"Anaerosphaera"	"Niabella"	"Nannocystis"	"Actinomyces"	"Lishizhenia"	"Castellaniella"	"Coprococcus"	"Fulvivirga"	"Bradyrhizobium"	"Saprospira"	"Ilumatobacter"	"Staphylococcus"	"Flavobacterium"	"Neptuniibacter"	"Succinatimonas"	"Sneathia"	"Photobacterium"	"Rothia"	"Planctomyces"	"Mogibacterium"	"Tenacibaculum"	"Leuconostoc"	"Kiloniella"	"Thermus"	"Ensifer"	"Ekhidna"	"Meridianimaribacter"	"Cardiobacterium"	"Lachnospiracea_incertae_sedis"	"Cloacibacillus"	"Gp23"	"Megamonas"	"Gp22"	"Barnesiella"	"Brachymonas"	"Escherichia.Shigella"	"Phycisphaera"	"Haemophilus"	"Trabulsiella"	"Anaerorhabdus"	"Ruminococcus2"	"Ruegeria"	"Amphritea"	"Bifidobacterium"	"Turicibacter"	"Brevundimonas"	"Hymenobacter"	"Xylanibacter"	"Cyclobacterium"	"Hydrogenoanaerobacterium"	"Lutibacter"	"Howardella"	"Anaerofilum"	"Hespellia"	"Bilophila"	"Bacillus"	"Bizionia"	"Saccharibacteria_genera_incertae_sedis"	"Arcobacter"	"Lachnospira"	"Cetobacterium"	"Slackia"	"Acidaminococcus"	"Diplorickettsia"	"Clostridium.III"	"Weissella"	"Gp5"	"Chelonobacter"	"Gp6"	"Campylobacter"	"Abiotrophia"	"Porphyromonas"	"Gp2"	"Gemmiger"	"Victivallis"	"Rhodopirellula"	"Crocinitomix"	"Lachnobacterium"	"Rhizobium"	"Anoxybacillus"	"Megasphaera"	"Selenomonas"
"25A_2"	0	0	0.000664010624169987	0.00390817681654335	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	7.58869284765699e-05	0	0	0	0.00280781635363309	0	0	0	0	0	0.0891481692278505	0	0	3.7943464238285e-05	0	0	0.00037943464238285	0	0	0	0	0	0	5.69151963574274e-05	0	3.7943464238285e-05	0	0.0374312274710681	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0737810662113451	0	5.69151963574274e-05	0	0.000208689053310567	0	0.108764940239044	0	0	0	0	0	0	0	0	0	0	5.69151963574274e-05	0	0	0.00267501422879909	0	0	0	0.00225763612217795	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0.00430658319104534	0	0	0	0	0.0133940428761146	0	3.7943464238285e-05	0	0	0.00865110984632897	0	0	0	0	0	0.554183266932271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89717321191425e-05	0	0	0	0.00104344526655284	0	0.00301650540694365	0	0	0	0	0.000265604249667995	0	0	0	0	0	0	0	0	0	3.7943464238285e-05	0	0	0.00015177385695314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170745589072282	0	1.89717321191425e-05	0	0	0	0	0	0	0	0	0	0	9.48586605957124e-05	0	0	0	0	0	0	0	0	0	1.89717321191425e-05	0	0	0	3.7943464238285e-05	0	0	0.000493265035097704	0	0	0	0	3.7943464238285e-05	0	0	0	0	0	0	0	0.0111933219502941	0.00267501422879909	0	0	0.000132802124833997	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022766078542971	0	0	0	0	0	0	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69151963574274e-05	0	0	0	0	0	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0	0.00679188009865301	0	0	0	0	0	0	0.00502750901157276	0	7.58869284765699e-05	0	3.7943464238285e-05	0.0597799279074179	0	0	0.00307342060330108	0.000132802124833997	0	0	0	0	0	0	0	0	0	0.00225763612217795	0	0	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0	0	1.89717321191425e-05	1.89717321191425e-05	0	0	1.89717321191425e-05	0	0	0	0	0	0	0	0
"25A_1"	0	3.65390236772873e-05	0.000730780473545747	0.00493276819643379	0	0	1.82695118386437e-05	0	0	0	0	0	0	0	7.30780473545747e-05	0	0	0	0.00275869628763519	0	0	0	0	0	0.0852820812627887	0	0	3.65390236772873e-05	0	0	0.000584624378836597	0	0	0	0	0	9.13475591932184e-05	9.13475591932184e-05	0	3.65390236772873e-05	0	0.0390419467991815	1.82695118386437e-05	0	1.82695118386437e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0795637240572932	0	0	0	0.000420198772288804	0	0.106913183279743	0	0	0	0	0	0	0	0	0	0	9.13475591932184e-05	0	0	0.00283177433498977	0	0	0	0.00233849751534639	0	0	1.82695118386437e-05	0	0	0	0	0	0	0	0.00480488161356329	0	0	0	0	0.0147800350774627	0	5.4808535515931e-05	0	0	0.0101761180941245	0	0	0	0	0	0.542092955276235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82695118386437e-05	0	0	0	0.00133367436422099	0	0.00305100847705349	0	0	0	0	0.000255773165741011	0	0	0	0	0	0	0	0	0	5.4808535515931e-05	0	0	0.000146156094709149	0	0	0	0	0	0	0	0	0	1.82695118386437e-05	0	0	0	0	0	0	0	0	0.00034712072493423	0	1.82695118386437e-05	0	0	0	0	0	0	0	0	0	0	9.13475591932184e-05	0	0	0	0	0	0	0	0	0	1.82695118386437e-05	0	0	0	3.65390236772873e-05	0	0	0.00054808535515931	0	0	0	0	5.4808535515931e-05	0	0	0	0	0	0	0	0.0112540192926045	0.00268561824028062	0	0	0.000127886582870506	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82695118386437e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020096463022508	0	0	0	1.82695118386437e-05	0	0	0	0	5.4808535515931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4808535515931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82695118386437e-05	0	0	0	0	0	0	0	0	0.00515200233849752	0	0	0	0	0	0	0.00540777550423853	0	3.65390236772873e-05	0	0	0.0653683133586671	0	0	0.00323370359543993	0.000146156094709149	0	0	0	0	0	0	0	0	1.82695118386437e-05	0.00226541946799182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82695118386437e-05	1.82695118386437e-05	0	0	7.30780473545747e-05	0	0	0	0	0	0	0	0
"B094A_1"	0	3.10313261237219e-05	0.0112488557198492	0.00147398799087679	0	0	3.10313261237219e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341344587360941	0	0	0	0.0467331771423252	0	0	6.20626522474438e-05	0	3.10313261237219e-05	0.00049650121797955	0	0	0	0	0	0	0.00201703619804192	1.55156630618609e-05	0	0	0.0546306496408124	0	0	0	0	0	0	0	3.10313261237219e-05	0	0	0	0	0	0	0	0.000744751826969326	0	0	0	0.000729236163907465	0	0.00153605064312423	0	0	0	0	0	0	0	0	3.10313261237219e-05	0	0.000217219282866053	0	0	0.00265317838357822	4.65469891855828e-05	0	0	0.00463918325549642	0	0	0	0	0	0	0	7.75783153093047e-05	0	0	0.00238941211152659	0	0	0	0	0.0284402103923911	0	0	0	0	0.0398131914167352	0	0	0	0	0	0.55077500736994	0	0	0	0	0	0	0	0	0	1.55156630618609e-05	0	0	0	0	0	0	0	0.00065165784859816	0	0	0	0.000139640967556749	0	6.20626522474438e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201703619804192	0	0	0	0	0	0.000139640967556749	0	0	0	0	0	0	0	0	0	0	0	0	0.000636142185536299	0	0	0	0.00704411103008487	0	0	0	0	0	0	1.55156630618609e-05	0	0.00172223859986657	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65469891855828e-05	0	0	0.000512016881041411	0	0	0	0	7.75783153093047e-05	0	0	0	0	0	0	0	0.0365393865106825	0.00764922188949745	0	0	6.20626522474438e-05	0	0	0	0	0	0	1.55156630618609e-05	0	1.55156630618609e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65469891855828e-05	0	0.00693550138865184	0	0	0	0	0	0	0	0	7.75783153093047e-05	0	0	1.55156630618609e-05	0	0	0	0	6.20626522474438e-05	0	0	0	0	0	0	0.000124125304494888	0	0	0.000201703619804192	0	0	0	0	0	0	0	0	0	0	0	0	4.65469891855828e-05	0	0	0	0	0	0	0	0	0.0106282291973747	0	0	0.147678081022793	0	0	0	0.0211943957425021	0	0.000232734945927914	0	1.55156630618609e-05	0.00049650121797955	0	0	0.0068734387364044	1.55156630618609e-05	0	0	0	0	0	0	0.000232734945927914	0	0	0.000248250608989775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55156630618609e-05	3.10313261237219e-05	0	0	4.65469891855828e-05	0	0	0	0	0	0	0	0
"35A_2"	0	0	0.00173772011121409	0.00020852641334569	0	0	4.6339202965709e-05	0	0	0	0	0	0	0	0	0	0	0	0.00122798887859129	0	0	0	0	2.31696014828545e-05	0.000185356811862836	0	0	0	0	0	0.00106580166821131	0	0	0	0	0	2.31696014828545e-05	0.000347544022242817	0	2.31696014828545e-05	2.31696014828545e-05	0.000162187210379981	2.31696014828545e-05	0	2.31696014828545e-05	0	0	0	0.000231696014828545	4.6339202965709e-05	0	0	0	0	0	0	0	0.0846385542168675	2.31696014828545e-05	0	0	0.691288229842447	0	0.0787998146431881	0	0	0	0	0	0	0	0	0	0	0.0109128822984245	0	0	6.95088044485635e-05	9.2678405931418e-05	0	0	0.000139017608897127	0	0	0	0	0	0	0	0	2.31696014828545e-05	0	0.00173772011121409	0	0	0	0	0.00704355885078777	0	4.6339202965709e-05	0	0.000741427247451344	0.00185356811862836	0	0	0	0	0	0.0301668211306766	0	0	0	0	0	0	0	0	0	2.31696014828545e-05	0	0	0	0	0	0	0	0	0	0	0	0.000370713623725672	0	0.00187673772011121	0	0	0	0	4.6339202965709e-05	6.95088044485635e-05	0	0	0	0	0	0	0	4.6339202965709e-05	2.31696014828545e-05	0	0	0	0	0	6.95088044485635e-05	0	0	0.00020852641334569	0	0	0	0.00989341983317887	0	0	0	0	0	0.000347544022242817	0	0	4.6339202965709e-05	0	0	0	0.000834105653382762	0	0	0	0	0	0	0.000949953660797034	0	9.2678405931418e-05	0	0	0.000278035217794254	0	0	0	0	0	0	2.31696014828545e-05	0	0	0	2.31696014828545e-05	0	0	6.95088044485635e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00338276181649676	0.000857275254865616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6339202965709e-05	2.31696014828545e-05	0	0	0	0	0	0	0	0	0	0	0	2.31696014828545e-05	0	0.00118164967562558	0.00433271547729379	0	0	0	2.31696014828545e-05	0	0	0	0	0	0	0	2.31696014828545e-05	0	0	0.0142029657089898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317423540315107	0	0	0.00280352177942539	0	0.00224745134383689	0	0.0348239110287303	0	6.95088044485635e-05	0	0	0.00180722891566265	0	0	2.31696014828545e-05	0	0	0	0	0	0	0	0.000440222428174235	0	0	0.00046339202965709	0	0	0	0	0	0	0	6.95088044485635e-05	0	0	0	6.95088044485635e-05	0	0	0	0	0	0	0.00143651529193698	6.95088044485635e-05	0	0	0	0	0	0.000139017608897127	0
"B094A_2"	0	3.19009793600664e-05	0.0100488084984209	0.00127603917440265	0	0	1.59504896800332e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287108814240597	0	0	0	0.0486330430344212	0	0	4.78514690400995e-05	0	7.97524484001659e-05	0.000159504896800332	0	0	0	0	0	0	0.00178645484416372	1.59504896800332e-05	0	0	0.0550291893961145	0	0	0	0	0	0	0	3.19009793600664e-05	0	0	0	0	0	0	0	0.000494465180081028	0	0	0	0.00070182154592146	0	0.00126008868472262	0	0	0	0	0	0	0	0	3.19009793600664e-05	0	0.000191405876160398	0	0	0.00250422687976521	3.19009793600664e-05	0	0	0.00475324592464989	0	0	0	0	0	0	0	7.97524484001659e-05	0	0	0.00165885092672345	0	0	0	0	0.0247392094937315	0	0	0	0	0.0395253134271222	0	0	0	0	0	0.560181197562765	0	0	0	0	0	0	0	0	0	1.59504896800332e-05	0	0	0	0	0	0	0	0.000462564200720962	0	0	0	0.000143554407120299	0	3.19009793600664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223306855520464	0	0	0	0	0	0.000191405876160398	0	0	0	0	0	0	0	0	1.59504896800332e-05	0	0	0	0.000542316649121128	0	0	0	0.00661945321721377	0	0	0	0	0	0	1.59504896800332e-05	0	0.00193000925128401	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78514690400995e-05	0	0	0.000478514690400995	0	0	0	0	7.97524484001659e-05	0	0	0	0	0	0	0	0.0334481768590296	0.00633234440297317	0	0	6.38019587201327e-05	0	0	0	0	0	0	0	0	1.59504896800332e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59504896800332e-05	0	0.00665135419657383	0	0	0	0	0	0	0	0	7.97524484001659e-05	0	0	1.59504896800332e-05	0	0	0	0	1.59504896800332e-05	0	0	0	0	0	0	0.000127603917440265	0	0	0.000143554407120299	0	0	0	0	0	0	0	0	0	0	0	0	4.78514690400995e-05	0	0	0	0	0	0	0	0	0.00791144288129646	0	0	0.15373081953616	0	1.59504896800332e-05	0	0.0189013302708393	0	0.000558267138801161	0	0.000239257345200498	0.000287108814240597	0	0	0.0065397007688136	1.59504896800332e-05	0	0	0	0	0	0	0.000239257345200498	0	0	0.000143554407120299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59504896800332e-05	3.19009793600664e-05	0	0	1.59504896800332e-05	0	0	0	0	0	0	0	0
"35A_1"	0	0	0.00173283947408322	0.000194944440834362	0	0	6.49814802781207e-05	0	0	0	0	0	0	0	0	0	0	0	0.00114800615158013	0	0	0	0	2.16604934260402e-05	0.000173283947408322	0	0	0	0	0	0.00106136417787597	0	0	0	0	0	2.16604934260402e-05	0.000368228388242684	0	2.16604934260402e-05	2.16604934260402e-05	0.000108302467130201	0	0	2.16604934260402e-05	0	0	0	0.000216604934260402	6.49814802781207e-05	0	0	0	0	0	0	0	0.08287304784803	2.16604934260402e-05	0	0	0.700976888253514	0	0.0741222085039097	0	0	0	0	0	0	0	0	0	0	0.0105919812853337	0	0	6.49814802781207e-05	8.6641973704161e-05	0	0	0.000108302467130201	0	0	0	0	0	0	0	0	2.16604934260402e-05	0	0.00164619750037906	0	0	0	0	0.0072129443108714	0	0	0	0.000931401217319731	0.0018844629280655	0	0	0	0	0	0.0284402278683908	0	0	0	0	0	0	0	0	0	2.16604934260402e-05	0	0	0	0	0	0	0	0	0	0	0	0.000541512335651006	0	0.00181948144778738	0	0	0	0	4.33209868520805e-05	6.49814802781207e-05	0	0	0	0	0	0	0	2.16604934260402e-05	2.16604934260402e-05	0	0	0	0	0	0.000259925921112483	0	0	8.6641973704161e-05	0	0	0	0.00810102454133905	0	0	0	0	0	0.000324907401390604	0	0	2.16604934260402e-05	0	0	0	0.000801438256763489	0	0	0	0	0	0	0.000584833322503087	0	8.6641973704161e-05	0	0	0.000259925921112483	0	0	0	0	0	0	4.33209868520805e-05	0	0	0	2.16604934260402e-05	0	0	6.49814802781207e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00329239500075812	0.000931401217319731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16604934260402e-05	0	0	0	0	0	0	0	0	0	0	0	2.16604934260402e-05	0	0.00147291355297074	0.00396387029696537	0	0	0	2.16604934260402e-05	0	0	0	0	0	0	0	2.16604934260402e-05	0	0	0.0148157775034115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240431477029047	0	0	0.00277254315853315	0	0.00251261723742067	0	0.032815647540451	0	0	0	0	0.00186280243463946	0	0	4.33209868520805e-05	0	0	0	0	0	0	0	0.000411549375094765	0	2.16604934260402e-05	0.000476530855372885	0	0	0	0	0	0	0	6.49814802781207e-05	0	0	0	0	0	0	0	0	0	0	0.00435375917863409	8.6641973704161e-05	0	0	0	0	0	0.000194944440834362	0
"091A_1"	0	0	2.17485863418878e-05	0.000173988690735102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00617659852109613	0	0.0133536320139191	0	0	0	0.000108742931709439	0	0	0	0	6.52457590256633e-05	0.00100043497172684	0	0	0	0	0	8.69943453675511e-05	0.000130491518051327	0	0.000239234449760766	0.00228360156589822	0.000347977381470204	0.00019573727707699	0	4.34971726837756e-05	0	0	0	4.34971726837756e-05	0	0	0	0	0	0	0	0	0.129360591561548	0	0	0	0.00154414963027403	0	0.0789256198347107	0	0	0	0	0	0	0	0	0	0	0.0290561113527621	0	0	0.000369725967812092	0	0	0	0.002131361461505	0	0	0	4.34971726837756e-05	0	0	0	0	0	0	0.0035667681600696	4.34971726837756e-05	0	0	0	0.0190952588081775	0	0	0	0	0.000347977381470204	0	0	0	0	0	0.668986515876468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52457590256633e-05	0	0	0	0	0	0.00019573727707699	0	0.0048064375815572	0	0	0	0	4.34971726837756e-05	0	4.34971726837756e-05	0	0	0	0	2.17485863418878e-05	0	0	2.17485863418878e-05	0	0	4.34971726837756e-05	0	0	0	0	0	4.34971726837756e-05	0	0	0	0	0	0	0	0	0	2.17485863418878e-05	0	0	0.000130491518051327	0	0	0	0.00115267507612005	0	0	0	0	0	0	0	0	8.69943453675511e-05	2.17485863418878e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000173988690735102	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69943453675511e-05	0	0.00991735537190083	0.00217485863418878	0	0	6.52457590256633e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69943453675511e-05	0	0	0	0	0	0	0	0	0	0	0	2.17485863418878e-05	0	4.34971726837756e-05	0	0	0	0	0	0	0	0	0	0	0	2.17485863418878e-05	0	0	0	0	0.000304480208786429	0	0	0	0	0	0	0.000108742931709439	0	0	0.000913440626359287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69943453675511e-05	0	0	0	0	0	0	0.00465419747716398	0	0	6.52457590256633e-05	0	0.000282731622444541	0	0.00132666376685515	0	0	0	0	0.00489343192692475	0	0	0.000608960417572858	0.000152240104393214	0	0	0	0	0	0	0	0	0	6.52457590256633e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34971726837756e-05	0	0.00933014354066986	0	0	0	0	0	0	0.000130491518051327	0
"29A_2"	0	6.3607836485455e-05	0.00337121533372912	0.000190823509456365	0	0	6.3607836485455e-05	0	0	0	0	0	0	0	2.12026121618183e-05	0	0.00426172504452549	0	0.00260792129590366	2.12026121618183e-05	0.0305529641251802	0	0	0.00156899329997456	0.00063607836485455	0	0	4.24052243236367e-05	0	0	0.000530065304045458	0	0	0	0	0	2.12026121618183e-05	0.00239589517428547	0.000296836570265457	0.00430413026884912	0	0.00142057501484183	6.3607836485455e-05	0	0	0	0	0	0.000360444406750912	2.12026121618183e-05	0	0	0	0	0	0	0	0.0348782970061912	0	0	0	0.576923076923077	0	0.110465609363074	0	0	0	0	0	0	0	2.12026121618183e-05	0	0	0.0025443134594182	0	0	0.000106013060809092	0.00025443134594182	0	0	8.48104486472733e-05	0	0	0	0	0	0	0	2.12026121618183e-05	6.3607836485455e-05	0	0.00142057501484183	0	0	0	0	0.00252311084725638	0	0.155924009838012	0	0	0.00258671868374184	0	0	0	0	0	0.0109193452633364	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12026121618183e-05	0	0.000106013060809092	0	0	0	0	0	0.000296836570265457	0	0.00163260113646001	0	0	4.24052243236367e-05	0	0	0	0	0	0	0	0	0	0	0	6.3607836485455e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00322279704859639	0	0	0	0	8.48104486472733e-05	0.00038164701891273	0	0	0.000275633958103638	0	2.12026121618183e-05	0	0.000106013060809092	0	0	0	0	0	0	0	0	0.00472818251208549	0	0	0.000742091425663642	0	0	0	4.24052243236367e-05	0	0	0	0	0	0	6.3607836485455e-05	0	0	4.24052243236367e-05	0	0	0	0	0	0	0	0	0.00152658807565092	0	0	0	0.00110253583241455	0.00122975150538546	0	0	8.48104486472733e-05	0	0	0	0	0	0	2.12026121618183e-05	0	0	0	0	0	0	8.48104486472733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24052243236367e-05	0	0.00182342464591638	0.00979560681876007	0	0	0	0	0.000148418285132728	0	0	0	0	0	0	6.3607836485455e-05	0	0	0.00759053515393096	0	0	0	0	0	0	0	0	0	0	0	0	8.48104486472733e-05	0	0	0	0	0	0	0	2.12026121618183e-05	0.000932914935120007	2.12026121618183e-05	0	0.00275633958103638	0	4.24052243236367e-05	0	0.00413450937155458	0	0.000148418285132728	0	0	0.00286235264184548	0	0	8.48104486472733e-05	0.000106013060809092	0	0	6.3607836485455e-05	0	0	0	0	0	0	0.00050886269188364	0	0	0	0	0	0	0	0	0	0	0.000275633958103638	2.12026121618183e-05	0	0	6.3607836485455e-05	0	0	0	0.000784496649987278	0.000106013060809092	0	0	0	0	0	2.12026121618183e-05	2.12026121618183e-05
